stamp,brk_pressure_cmd_counter,f_brake_pressure_cmd,r_brake_pressure_cmd
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=876094483)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=885937570)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=895959581)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=906254941)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=915942883)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=926060107)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=936028006)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=946015460)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=956133803)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=965918432)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=976131059)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=986100718)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=995968819)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=6013936)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=16072306)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=26209221)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=36034523)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=46399119)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=55928414)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=65905396)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=75931871)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=86059441)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=96069561)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=106052384)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=116069702)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=126049094)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=135992203)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=146032185)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=156236444)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=165946404)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=176039727)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=186063444)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=195931732)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=206012751)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=216039338)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=226099360)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=236033483)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=246018261)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=255923133)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=265947146)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=276243953)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=285997822)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=296026461)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=306004522)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=315905105)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=326038554)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=335948469)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=345967382)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=356049542)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=365998433)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=376033093)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=386013284)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=396050926)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=406050991)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=415922727)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=426747887)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=435876548)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=446088003)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=456026654)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=465925046)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=475927106)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=485883356)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=495833966)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=506054917)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=516054085)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=526037048)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=536050295)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=546035798)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=556043713)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=565932556)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=576059593)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=586046985)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=596076514)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=606036018)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=616051235)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=626056420)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=636064266)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=646253774)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=656057052)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=665928019)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=676009660)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=685874772)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=695952301)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=706078642)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=716064817)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=726000630)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=736396256)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=746074121)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=755911653)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=766179502)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=776015654)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=786065529)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=795933845)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=806015046)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=815873532)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=825895166)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=836081514)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=845789786)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=855883319)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=865989173)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=875915291)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=885971244)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=895910912)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=905913999)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=916067123)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=926045676)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=935924194)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=945984020)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=955971568)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=965906394)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=975868436)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=986174607)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=996035198)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=5920092)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=15910185)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=25883489)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=36064233)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=45885859)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=56025308)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=66058421)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=76007225)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=85857912)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=96003469)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=106044977)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=116876825)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=126076330)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=135923328)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=145991834)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=156023395)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=166019574)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=176024793)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=185916728)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=196030482)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=205915081)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=216053225)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=226050206)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=235880286)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=246059456)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=256060744)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=266313390)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=276139873)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=285911435)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=295878387)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=305885271)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=315846743)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=326038278)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=338274429)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=345988868)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=355893007)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=365974527)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=376105994)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=385859716)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=396053723)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=406042334)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=416237329)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=426072266)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=435994208)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=445999615)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=456017705)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=465987628)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=475872372)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=485889557)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=496146387)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=505971994)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=516058375)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=525889766)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=536019471)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=546026975)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=556042987)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=565893667)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=575994428)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=586039279)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=595902644)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=605969593)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=616030097)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=625999812)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=636047117)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=645885791)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=656053231)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=665878911)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=676272719)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=685914081)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=696042564)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=705985291)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=715888200)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=726064423)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=735923779)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=746101300)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=755994854)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=765931545)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=775881693)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=785856004)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=795895268)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=806012319)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=816023511)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=825997307)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=836038437)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=846038410)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=856074182)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=865895473)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=876045064)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=886003319)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=896036806)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=906058893)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=915974352)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=925985676)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=935950261)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=946028321)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=955933653)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=965878878)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=975984075)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=986015895)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=995994517)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=6042355)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=16027026)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=26078393)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=35974601)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=46035772)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=56000415)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=66050401)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=76060412)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=86041045)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=95860396)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=106062962)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=115914324)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=126048027)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=136007124)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=146011569)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=156067691)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=166025210)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=175879007)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=185890032)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=196031286)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=205904155)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=216068736)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=225980799)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=236031954)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=246050084)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=256084970)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=266017930)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=276010753)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=285872147)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=296007931)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=306636162)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=316010710)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=326028623)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=335872554)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=346029714)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=356001664)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=366052482)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=376007078)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=386005193)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=395895771)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=406008973)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=416027956)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=425960310)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=435885187)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=445958028)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=456034804)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=465967953)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=475925512)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=486335641)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=496067876)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=506019882)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=516031549)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=526008037)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=536004563)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=546038093)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=555918042)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=566023004)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=575901939)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=585997116)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=596014507)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=606008559)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=615903223)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=625890711)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=635862468)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=645866554)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=655921058)",0,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=666036348)",1,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=675985667)",2,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=686001615)",3,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=696043568)",4,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=706011764)",5,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=716001552)",6,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=725997238)",7,0,0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=735960740)",0,0,0
