stamp,battery_voltage,safety_switch_state,mode_switch_state,sys_state,raptor_rolling_counter
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=944845726)",13.8,4,False,9,243
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=144827824)",13.8,4,False,9,7
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=344870158)",13.9,4,False,9,27
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=544842209)",13.9,4,False,9,47
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=745699972)",13.8,4,False,9,67
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=946298076)",13.9,4,False,9,87
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=144808964)",13.8,4,False,9,107
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=345943647)",13.8,4,False,9,127
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=544820449)",13.8,4,False,9,147
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=744879788)",13.8,4,False,9,167
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=944926861)",13.8,4,False,9,187
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=145591792)",13.8,4,False,9,207
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=344926632)",13.8,4,False,9,227
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=547877385)",13.8,4,False,9,247
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=755109438)",13.8,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=944874248)",13.8,4,False,9,31
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=144859249)",13.8,4,False,9,51
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=344907104)",13.8,4,False,9,71
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=545132585)",13.8,4,False,9,91
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=745206600)",13.8,4,False,9,111
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=945057943)",13.8,4,False,9,131
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=145060327)",13.9,4,False,9,151
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=344990615)",13.8,4,False,9,171
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=544885816)",13.8,4,False,9,191
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=744911962)",13.8,4,False,9,211
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=944893662)",14.0,4,False,9,231
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=146289948)",13.9,4,False,9,251
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=344926194)",13.8,4,False,9,15
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=544928302)",13.8,4,False,9,35
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=744880321)",13.9,4,False,9,55
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=944864767)",13.8,4,False,9,75
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=144919150)",13.8,4,False,9,95
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=344889388)",13.8,4,False,9,115
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=545106379)",13.8,4,False,9,135
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=744893397)",13.9,4,False,9,155
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=945010491)",13.9,4,False,9,175
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=144853051)",13.9,4,False,9,195
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=344970298)",13.9,4,False,9,215
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=544959774)",13.8,4,False,9,235
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=744953409)",13.8,4,False,9,255
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=944893951)",13.8,4,False,9,19
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=145109349)",13.8,4,False,9,39
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=345019514)",13.8,4,False,9,59
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=544885731)",13.8,4,False,9,79
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=744927557)",13.8,4,False,9,99
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=945081181)",13.8,4,False,9,119
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=144907756)",13.8,4,False,9,139
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=344896106)",13.9,4,False,9,159
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=545064044)",13.8,4,False,9,179
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=744905896)",13.9,4,False,9,199
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=944849392)",13.9,4,False,9,219
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=144956216)",13.9,4,False,9,239
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=344851604)",13.9,4,False,9,3
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=544883736)",13.8,4,False,9,23
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=744915387)",13.8,4,False,9,43
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=944854421)",13.8,4,False,9,63
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=144890172)",13.8,4,False,9,83
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=344875953)",13.8,4,False,9,103
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=546738821)",13.8,4,False,9,123
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=744909026)",13.8,4,False,9,143
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=944972444)",13.8,4,False,9,163
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=144907809)",13.8,4,False,9,183
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=345758176)",13.9,4,False,9,203
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=545763496)",13.8,4,False,9,223
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=746368754)",13.9,4,False,9,243
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=946149727)",13.9,4,False,9,7
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=145763690)",13.9,4,False,9,27
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=345770116)",13.9,4,False,9,47
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=545771586)",13.9,4,False,9,67
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=745744413)",13.9,4,False,9,87
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=945789153)",13.9,4,False,9,107
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=145780852)",13.9,4,False,9,127
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=346300283)",13.9,4,False,9,147
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=546786837)",13.9,4,False,9,167
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=745794927)",13.9,4,False,9,187
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=945783960)",13.8,4,False,9,207
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=146389754)",13.8,4,False,9,227
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=345799462)",13.9,4,False,9,247
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=545928458)",13.9,4,False,9,11
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=745804248)",13.9,4,False,9,31
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=945809763)",13.9,4,False,9,51
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=145818425)",13.8,4,False,9,71
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=345846930)",13.9,4,False,9,91
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=545804003)",13.9,4,False,9,111
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=746155745)",13.9,4,False,9,131
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=945809250)",13.9,4,False,9,151
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=145873019)",13.9,4,False,9,171
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=345869419)",13.9,4,False,9,191
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=545949586)",13.9,4,False,9,211
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=746933494)",13.9,4,False,9,231
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=945815697)",13.9,4,False,9,251
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=146336324)",13.9,4,False,9,15
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=346572177)",13.9,4,False,9,35
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=545813826)",13.9,4,False,9,55
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=745910600)",13.8,4,False,9,75
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=945842453)",14.0,4,False,9,95
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=146071640)",13.9,4,False,9,115
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=345891645)",13.9,4,False,9,135
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=545887669)",13.8,4,False,9,155
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=746278969)",13.8,4,False,9,175
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=945879339)",14.0,4,False,9,195
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=145906859)",13.9,4,False,9,215
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=345875274)",13.8,4,False,9,235
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=545907665)",13.8,4,False,9,255
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=745883366)",13.8,4,False,9,19
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=945906111)",13.9,4,False,9,39
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=146201521)",13.8,4,False,9,59
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=346105664)",13.9,4,False,9,79
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=545969670)",13.8,4,False,9,99
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=745918964)",13.9,4,False,9,119
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=952627844)",13.9,4,False,9,139
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=145892172)",13.9,4,False,9,159
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=345924393)",13.9,4,False,9,179
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=545861182)",13.8,4,False,9,199
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=745901071)",13.9,4,False,9,219
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=945912625)",13.9,4,False,9,239
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=145916175)",13.9,4,False,9,3
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=346175463)",13.8,4,False,9,23
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=546113622)",13.9,4,False,9,43
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=745867505)",13.9,4,False,9,63
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=945899170)",13.9,4,False,9,83
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=145915467)",13.9,4,False,9,103
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=345869846)",13.8,4,False,9,123
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=545871819)",13.8,4,False,9,143
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=745919628)",13.9,4,False,9,163
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=945854846)",13.9,4,False,9,183
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=145868325)",13.9,4,False,9,203
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=345895792)",13.9,4,False,9,223
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=545925125)",13.8,4,False,9,243
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=746333408)",13.9,4,False,9,7
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=946202805)",13.9,4,False,9,27
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=345847450)",13.8,4,False,9,67
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=545883908)",13.8,4,False,9,87
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=745900936)",13.8,4,False,9,107
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=946036853)",13.9,4,False,9,127
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=145853056)",13.8,4,False,9,147
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=346013468)",13.9,4,False,9,167
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=545857071)",13.9,4,False,9,187
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=745911879)",13.9,4,False,9,207
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=945911283)",13.9,4,False,9,227
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=145947213)",13.9,4,False,9,247
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=345978680)",13.8,4,False,9,11
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=546052848)",13.8,4,False,9,31
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=746021167)",13.9,4,False,9,51
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=945981455)",13.9,4,False,9,71
"builtin_interfaces.msg.Time(sec=1751477689, nanosec=145910949)",13.9,4,False,9,91
"builtin_interfaces.msg.Time(sec=1751477689, nanosec=345991686)",13.9,4,False,9,111
"builtin_interfaces.msg.Time(sec=1751477689, nanosec=546015067)",13.9,4,False,9,131
"builtin_interfaces.msg.Time(sec=1751477689, nanosec=746023155)",13.9,4,False,9,151
"builtin_interfaces.msg.Time(sec=1751477689, nanosec=946773664)",13.9,4,False,9,171
"builtin_interfaces.msg.Time(sec=1751477690, nanosec=146762313)",13.9,4,False,9,191
"builtin_interfaces.msg.Time(sec=1751477690, nanosec=346761393)",13.9,4,False,9,211
"builtin_interfaces.msg.Time(sec=1751477690, nanosec=546764708)",13.9,4,False,9,231
"builtin_interfaces.msg.Time(sec=1751477690, nanosec=746743037)",13.8,4,False,9,251
"builtin_interfaces.msg.Time(sec=1751477690, nanosec=946744708)",13.8,4,False,9,15
"builtin_interfaces.msg.Time(sec=1751477691, nanosec=146756527)",13.8,4,False,9,35
"builtin_interfaces.msg.Time(sec=1751477691, nanosec=347572394)",13.8,4,False,9,55
"builtin_interfaces.msg.Time(sec=1751477691, nanosec=546923725)",13.8,4,False,9,75
"builtin_interfaces.msg.Time(sec=1751477691, nanosec=746962657)",13.8,4,False,9,95
"builtin_interfaces.msg.Time(sec=1751477691, nanosec=947996086)",13.8,4,False,9,115
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=146827741)",13.8,4,False,9,135
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=346765216)",13.8,4,False,9,155
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=546914334)",13.8,4,False,9,175
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=746771244)",13.8,4,False,9,195
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=946791480)",13.700000000000001,4,False,9,215
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=146775470)",13.700000000000001,4,False,9,235
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=346900512)",13.700000000000001,4,False,9,255
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=746801504)",13.700000000000001,4,False,9,39
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=946774732)",13.700000000000001,4,False,9,59
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=346921172)",13.700000000000001,4,False,9,99
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=546797632)",13.700000000000001,4,False,9,119
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=746826070)",13.700000000000001,4,False,9,139
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=947044989)",13.700000000000001,4,False,9,159
"builtin_interfaces.msg.Time(sec=1751477695, nanosec=146822774)",13.700000000000001,4,False,9,179
"builtin_interfaces.msg.Time(sec=1751477695, nanosec=347414670)",13.700000000000001,4,False,9,199
"builtin_interfaces.msg.Time(sec=1751477695, nanosec=546829927)",13.700000000000001,4,False,9,219
"builtin_interfaces.msg.Time(sec=1751477695, nanosec=746836090)",14.0,4,False,9,239
"builtin_interfaces.msg.Time(sec=1751477695, nanosec=946820598)",13.9,4,False,9,3
"builtin_interfaces.msg.Time(sec=1751477696, nanosec=146842405)",14.0,4,False,9,23
"builtin_interfaces.msg.Time(sec=1751477696, nanosec=346814634)",13.8,4,False,9,43
"builtin_interfaces.msg.Time(sec=1751477696, nanosec=546802520)",13.8,4,False,9,63
"builtin_interfaces.msg.Time(sec=1751477696, nanosec=746928282)",14.100000000000001,4,False,9,83
"builtin_interfaces.msg.Time(sec=1751477696, nanosec=946833371)",14.0,4,False,9,103
"builtin_interfaces.msg.Time(sec=1751477697, nanosec=146874488)",14.0,4,False,9,123
"builtin_interfaces.msg.Time(sec=1751477697, nanosec=346872544)",14.0,4,False,9,143
"builtin_interfaces.msg.Time(sec=1751477697, nanosec=547310646)",14.0,4,False,9,163
"builtin_interfaces.msg.Time(sec=1751477697, nanosec=746884663)",14.0,4,False,9,183
"builtin_interfaces.msg.Time(sec=1751477697, nanosec=946893161)",14.0,4,False,9,203
"builtin_interfaces.msg.Time(sec=1751477698, nanosec=146972472)",13.8,4,False,9,223
"builtin_interfaces.msg.Time(sec=1751477698, nanosec=346893891)",13.8,4,False,9,243
"builtin_interfaces.msg.Time(sec=1751477698, nanosec=546920819)",13.8,4,False,9,7
"builtin_interfaces.msg.Time(sec=1751477698, nanosec=746858697)",13.8,4,False,9,27
"builtin_interfaces.msg.Time(sec=1751477698, nanosec=946907607)",13.8,4,False,9,47
"builtin_interfaces.msg.Time(sec=1751477699, nanosec=146849682)",13.8,4,False,9,67
"builtin_interfaces.msg.Time(sec=1751477699, nanosec=346862585)",13.8,4,False,9,87
"builtin_interfaces.msg.Time(sec=1751477699, nanosec=546892177)",13.700000000000001,4,False,9,107
"builtin_interfaces.msg.Time(sec=1751477699, nanosec=747011272)",13.8,4,False,9,127
"builtin_interfaces.msg.Time(sec=1751477699, nanosec=946921446)",13.8,4,False,9,147
"builtin_interfaces.msg.Time(sec=1751477700, nanosec=146925745)",13.8,4,False,9,167
"builtin_interfaces.msg.Time(sec=1751477700, nanosec=346908848)",13.8,4,False,9,187
"builtin_interfaces.msg.Time(sec=1751477700, nanosec=546935727)",13.8,4,False,9,207
"builtin_interfaces.msg.Time(sec=1751477700, nanosec=747152200)",13.8,4,False,9,227
"builtin_interfaces.msg.Time(sec=1751477700, nanosec=946923686)",13.8,4,False,9,247
"builtin_interfaces.msg.Time(sec=1751477701, nanosec=150307871)",13.700000000000001,4,False,9,11
"builtin_interfaces.msg.Time(sec=1751477701, nanosec=346904293)",13.700000000000001,4,False,9,31
"builtin_interfaces.msg.Time(sec=1751477701, nanosec=546869942)",13.700000000000001,4,False,9,51
"builtin_interfaces.msg.Time(sec=1751477701, nanosec=746896524)",13.700000000000001,4,False,9,71
"builtin_interfaces.msg.Time(sec=1751477701, nanosec=946979146)",13.700000000000001,4,False,9,91
"builtin_interfaces.msg.Time(sec=1751477702, nanosec=148208168)",13.700000000000001,4,False,9,111
"builtin_interfaces.msg.Time(sec=1751477702, nanosec=346886983)",13.700000000000001,4,False,9,131
"builtin_interfaces.msg.Time(sec=1751477702, nanosec=546887470)",13.700000000000001,4,False,9,151
"builtin_interfaces.msg.Time(sec=1751477702, nanosec=746883978)",13.700000000000001,4,False,9,171
"builtin_interfaces.msg.Time(sec=1751477702, nanosec=948179593)",13.700000000000001,4,False,9,191
"builtin_interfaces.msg.Time(sec=1751477703, nanosec=146894151)",13.700000000000001,4,False,9,211
"builtin_interfaces.msg.Time(sec=1751477703, nanosec=348000960)",13.700000000000001,4,False,9,231
"builtin_interfaces.msg.Time(sec=1751477703, nanosec=546891093)",13.700000000000001,4,False,9,251
"builtin_interfaces.msg.Time(sec=1751477703, nanosec=747078178)",13.700000000000001,4,False,9,15
"builtin_interfaces.msg.Time(sec=1751477703, nanosec=946915221)",13.700000000000001,4,False,9,35
"builtin_interfaces.msg.Time(sec=1751477704, nanosec=146859358)",13.700000000000001,4,False,9,55
"builtin_interfaces.msg.Time(sec=1751477704, nanosec=346856133)",13.700000000000001,4,False,9,75
"builtin_interfaces.msg.Time(sec=1751477704, nanosec=546871022)",13.700000000000001,4,False,9,95
"builtin_interfaces.msg.Time(sec=1751477704, nanosec=746845914)",13.700000000000001,4,False,9,115
"builtin_interfaces.msg.Time(sec=1751477704, nanosec=946903999)",13.700000000000001,4,False,9,135
"builtin_interfaces.msg.Time(sec=1751477705, nanosec=146919542)",13.700000000000001,4,False,9,155
"builtin_interfaces.msg.Time(sec=1751477705, nanosec=346925021)",13.700000000000001,4,False,9,175
"builtin_interfaces.msg.Time(sec=1751477705, nanosec=546847629)",13.700000000000001,4,False,9,195
"builtin_interfaces.msg.Time(sec=1751477705, nanosec=746906248)",13.700000000000001,4,False,9,215
"builtin_interfaces.msg.Time(sec=1751477705, nanosec=946840375)",13.700000000000001,4,False,9,235
"builtin_interfaces.msg.Time(sec=1751477706, nanosec=146853771)",13.700000000000001,4,False,9,255
"builtin_interfaces.msg.Time(sec=1751477706, nanosec=346892585)",13.700000000000001,4,False,9,19
