stamp,fluid_pressure,variance
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=631330720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=641330440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=651333768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=661336304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=671336328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=681335304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=691338888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=701339424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=711341192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=721340168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=731342496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=741345032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=751349408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=761352968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=771356296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=781356576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=791357088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=801356808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=811360672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=821363208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=831363976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=841365512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=851366024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=861364488)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=871368072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=881371120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=891370888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=901369608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=911373192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=921374728)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=931374984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=941372704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=951376032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=961378568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=971379080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=981377800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991377288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=1379080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=11379848)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=21378568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=31382920)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=41384712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=51385224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=61383432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=71386760)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=81388296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=91389552)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=101386016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=111390088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=121391624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=131390880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=141389344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=151393416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=161394952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=171394208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=181393672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=191393928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=201395464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=211398792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=221396256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=231400328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=241402864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=251402376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=261400840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=271404912)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=281405192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=291405704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=301404168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=311406240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=321408520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=331408776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=341409800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=351410056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=361409032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=371412360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=381413640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=391414152)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=401412872)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=411415944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=421416224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=431417736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=441416456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=451420808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=461422344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=471422856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=481421576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=491424648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=501425440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=511425952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=521425672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=531429000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=541430536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=551430792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=561428512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=571432584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=581433120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=591434120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=601432840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=611436168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=621437448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=631437960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=641437680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=651440008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=661441288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=671441544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=681440520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=691443848)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=701444872)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=711444384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=721444360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=731447688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=741448712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=751449224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=761447944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=771450272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=781451552)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=791453064)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=801451528)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=811454856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=821456392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=831456904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=841458184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=851458952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=861457672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=871461000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=881463536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=891463048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=901463048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=911466376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=921467912)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=931467424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=941467144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=951470472)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=961472008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=971472264)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=981470240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=991475080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=1472520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=11472032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=21472008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=31474848)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=41477384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=51477896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=61476616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=71479944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=81481480)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=91482504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=101480224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=111484552)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=121486088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=131485344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=141484320)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=151488648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=161490184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=171489696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=181489416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=191493000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=201494280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=211494792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=221492512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=231495840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=241497864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=251501192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=261502728)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=271503240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=281501704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=291505032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=301506824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=311505080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=321505800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=331509128)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=341509408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=351513736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=361515272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=371515784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=381513504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=391516832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=401519368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=411519880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=421518344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=431520672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=441523464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=451522976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=461521696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=471526024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=481527560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=491526816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=501525792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=511529120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=521531656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=531532168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=541530888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=551534216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=561536496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=571536008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=581534728)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=591538056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=601538592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=611541408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=621541384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=631544712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=641545992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=651546504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=661544224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=671548552)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=681550088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=691549600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=701549320)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=711551648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=721554184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=731555696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=741553416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=751556744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=761558536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=771559048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=781557768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=791561096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=801562376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=811561888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=821561608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=831563936)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=841567216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=851568544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=861571080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=871571592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=881569312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=891572640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=901574432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=911576968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=921575944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=931579272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=941580808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=951581320)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=961580040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=971583368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=981586440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=991586696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=1585672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=11588000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=21591048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=31591560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=41590280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=51592608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=61594888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=71595400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=81593864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=91596192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=101597984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=111598496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=121597216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=131601544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=141604336)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=151603848)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=161602568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=171605896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=181606664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=191609992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=201610528)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=211612296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=221611016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=231611272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=241609248)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=251612576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=261613856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=271614368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=281613344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=291617672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=301618208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=311619720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=321618696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=331622024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=341623304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=351626376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=361627656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=371627912)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=381627376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=391628448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=401630728)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=411629984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=421630216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=431633288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=441634568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=451635080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=461633544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=471635616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=481638152)",0.0,0.0
