time,pred0_x,pred0_y,pred1_x,pred1_y,pred2_x,pred2_y
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=851658065)",0.16191931068897247,-0.00041777800652198493,0.7426239848136902,-0.0010786260245367885,1.378612995147705,-0.005351614207029343
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=881951297)",0.16208627820014954,-0.0004182070551905781,0.743384599685669,-0.0010837344452738762,1.3793740272521973,-0.0053215366788208485
"builtin_interfaces.msg.Time(sec=1751477693, nanosec=935080908)",0.16137193143367767,-0.0004992703325115144,0.7415682077407837,-0.0013160334201529622,1.3775404691696167,-0.005624745506793261
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=11757416)",0.1620868295431137,-0.000501470232848078,0.7448263764381409,-0.0011091589694842696,1.3808000087738037,-0.005352585576474667
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=42040039)",0.16604378819465637,-0.0004964152467437088,0.7493384480476379,-0.0014230390079319477,1.3852980136871338,-0.005752060562372208
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=181779293)",0.16305501759052277,-0.0005710629629902542,0.7461181879043579,-0.0014967744937166572,1.382067322731018,-0.006059784442186356
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=192566417)",0.1622140109539032,-0.0005936613888479769,0.7453125715255737,-0.0015201718779280782,1.3812419176101685,-0.006143874954432249
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=201819905)",0.16243647038936615,-0.000594471232034266,0.7463255524635315,-0.001605346566066146,1.3822542428970337,-0.0062679448164999485
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=211765629)",0.16246797144412994,-0.0005945859011262655,0.7464684844017029,-0.0016772364033386111,1.3823965787887573,-0.0063802506774663925
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=221922618)",0.1625157594680786,-0.0005947598838247359,0.746685802936554,-0.001743989996612072,1.3826134204864502,-0.006473396439105272
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=231882559)",0.16256393492221832,-0.0005949352052994072,0.7469055652618408,-0.0016965805552899837,1.3828333616256714,-0.0064179678447544575
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=241519244)",0.16260448098182678,-0.0005950828199274838,0.747090756893158,-0.0016264691948890686,1.3830188512802124,-0.00634738290682435
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=251939116)",0.16266325116157532,-0.0005952967330813408,0.7473587393760681,-0.0015897138509899378,1.383286952972412,-0.006310084369033575
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=262078383)",0.16269023716449738,-0.0005953950458206236,0.7474812269210815,-0.0016617773799225688,1.383409023284912,-0.006400891579687595
