stamp,source_topic,message_data_length
"builtin_interfaces.msg.Time(sec=1751477611, nanosec=997978557)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=69317991)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=95240498)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=70545952)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=97978395)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=71056567)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=98879204)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=71533084)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=99649842)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=81660159)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=100310464)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=92554600)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=101604490)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=100698841)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=103907109)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=115871400)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=135097077)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=124739167)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=143725592)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=134456674)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=146052648)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=148733205)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=149921349)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=156607843)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=157779929)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=164610642)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=167049443)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=172488919)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=174763984)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=184171842)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=184642894)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=188712834)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=185118864)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=204457010)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=186036193)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=211561892)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=186738640)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=232022721)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=193664205)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=237353668)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=203691025)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=244629517)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=252696575)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=260721551)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=268779083)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=275775562)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=292745591)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=300528414)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=354566726)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=316570192)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=363643207)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=324837952)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=367485587)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=334223421)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=368284535)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=339993365)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=369332097)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=356598805)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=370106914)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=364559333)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=370851120)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=371672134)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=371532601)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=388566679)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=374331176)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=396516042)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=444310265)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=403704345)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=444645205)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=420532560)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=445108307)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=433015724)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=445817621)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=435761971)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=448357501)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=452541435)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=462825873)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=467585694)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=469806229)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=482077175)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=485727698)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=492484438)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=494070066)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=499688735)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=512335110)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=508596767)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=519044506)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=516475452)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=539028132)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=524518745)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=539636163)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=535657534)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=540334647)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=536308248)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=540803046)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=537473055)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=541159248)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=563505824)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=565877197)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=572609267)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=575062399)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=581746774)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=584922389)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=588428130)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=590225809)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=595734254)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=597979755)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=604893938)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=614146685)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=612539501)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=622839185)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=620544815)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=637155981)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=633029584)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=638172506)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=634141319)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=640685189)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=636462303)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=646896988)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=644509251)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=654787489)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=659768970)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=661820926)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=669915371)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=670788671)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=681274394)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=683953925)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=681892231)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=686670406)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=684651311)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=693973140)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=691764687)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=702948930)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=708637343)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=710854835)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=715949680)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=718888451)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=725943744)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=727941672)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=740786362)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=743352355)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748797914)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=750029837)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=755674510)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=757731208)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=764808432)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=766753913)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=772589564)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=774244350)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=782031314)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=784774485)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=784004618)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=787229316)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=796551161)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=800206874)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=804545145)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=814146478)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=812635178)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=815116701)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=819785190)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=821983906)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=831958482)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=842710442)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=832655196)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=843778726)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=836764888)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=846324091)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=845137177)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=846979026)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=851484216)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=853847843)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=860495062)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=862849031)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=868573898)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=870968627)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=881081009)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=883790439)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=881705609)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=884264421)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=882406241)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=885160971)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=882804811)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=885867800)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=883964790)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=886536092)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=892588220)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=894732345)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=900587150)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=902867608)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=908491393)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=909983670)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=915638095)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=917865886)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=924725249)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=934887239)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=931626737)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=935679961)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=933383230)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=937338641)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=939622357)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=941814357)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=948715567)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=959660481)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=956418525)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=966920497)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=964405732)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=974035695)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=972462894)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=985464745)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=982148204)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=985969196)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=982750928)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=986900311)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=983055705)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=987497961)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=983508677)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=991000134)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=988727058)",/novatel_side/oem7raw,56
