stamp,wheel_potentiometer_rr,wheel_potentiometer_rl,wheel_potentiometer_fr,wheel_potentiometer_fl
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=367578123)",43.82,44.160000000000004,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=566966127)",43.81,44.160000000000004,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=766886914)",43.83,44.14,35.7,35.36
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=966937566)",43.85,44.14,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=366899031)",43.85,44.14,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=566905080)",43.85,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=770606029)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=966978803)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=167094731)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=367335274)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=566997640)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=766963507)",43.85,44.11,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=966904287)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=170709187)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=366979332)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=566990862)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=767232793)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=968082512)",43.85,44.12,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=166935539)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=366932818)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=566917299)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=767931874)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=967011025)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=166923740)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=366920199)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=566944427)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=767142055)",43.86,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=966926632)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=166864920)",43.83,44.12,35.75,35.34
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=366893495)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=566869476)",43.85,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=766866306)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=966879979)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478072, nanosec=166908930)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478072, nanosec=367074330)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478072, nanosec=566861992)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478072, nanosec=767430347)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478072, nanosec=966923551)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=166893008)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=366941884)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=567686703)",43.82,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=766947009)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=966937259)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478074, nanosec=166854793)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478074, nanosec=366842118)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478074, nanosec=566841144)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478074, nanosec=766847909)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478074, nanosec=966897596)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=167078365)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=367710816)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=566896945)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=766920677)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=967018335)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478076, nanosec=167778658)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478076, nanosec=366827670)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478076, nanosec=566806013)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478076, nanosec=766819741)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478076, nanosec=966803304)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=166855927)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=366815019)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=566838137)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=766840575)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=966801587)",43.83,44.14,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478078, nanosec=166858807)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478078, nanosec=366844289)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478078, nanosec=566854342)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478078, nanosec=766855224)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478078, nanosec=967020133)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=166859601)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=366861874)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=566866558)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=766814210)",43.82,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=966816741)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478080, nanosec=166814377)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478080, nanosec=366814458)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478080, nanosec=566857836)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478080, nanosec=766912021)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478080, nanosec=966816999)",43.83,44.12,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=166815854)",43.83,44.12,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=366873683)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=566822313)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=766887787)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=966823136)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=166830972)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=366848982)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=566815015)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=766819563)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=966813456)",43.83,44.12,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=166847349)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=366805335)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=566858121)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=766774491)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=966761533)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=166781909)",43.82,44.12,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=366800033)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=566799869)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=766756459)",43.83,44.12,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=966759079)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=166759468)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=366771785)",43.85,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=566905306)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=766754772)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=966805362)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=166751838)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=366752316)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=566748569)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=766761050)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=965941766)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=166008588)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=365986876)",43.83,44.14,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=566037746)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=766027752)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=966028386)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478088, nanosec=166381970)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478088, nanosec=366150762)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478088, nanosec=565999839)",43.83,44.12,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751478088, nanosec=766065444)",43.82,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478088, nanosec=965963911)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=165933862)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=366041858)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=566002596)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=766044515)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=966015186)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478090, nanosec=166000391)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478090, nanosec=366017229)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478090, nanosec=565918280)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478090, nanosec=766080946)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478090, nanosec=966011009)",43.83,44.11,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=166007850)",43.83,44.12,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=365987393)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=566006588)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=766026876)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=966020599)",43.83,44.11,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751478092, nanosec=166048655)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478092, nanosec=365951201)",43.83,44.12,35.75,35.37
"builtin_interfaces.msg.Time(sec=1751478092, nanosec=565961008)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478092, nanosec=766023250)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478092, nanosec=966088092)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=165972081)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=365986086)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=566023950)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=765975649)",43.86,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=965916591)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478094, nanosec=165964053)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478094, nanosec=366818614)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478094, nanosec=565967508)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478094, nanosec=765959703)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478094, nanosec=965960467)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=165984154)",43.83,44.14,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=365964381)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=565962487)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=765901622)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=965912021)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478096, nanosec=166042911)",43.83,44.12,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478096, nanosec=366039356)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478096, nanosec=566010903)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478096, nanosec=765929196)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478096, nanosec=965949123)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=165907614)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=365951709)",43.85,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=566058447)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=765942891)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=965888638)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=165936917)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=365937469)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=565939677)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=765885339)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=965864623)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=165903717)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=366324285)",43.83,44.11,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=568476520)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=765915293)",43.83,44.12,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=965932058)",43.83,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=166077577)",43.86,44.160000000000004,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=365927120)",43.83,44.12,35.730000000000004,35.38
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=565987169)",43.86,44.12,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=765942145)",43.800000000000004,44.08,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=965863949)",43.800000000000004,44.050000000000004,35.75,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=165909758)",43.800000000000004,43.96,35.730000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=365886523)",43.75,43.93,35.71,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=565836832)",43.71,43.96,35.730000000000004,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=765859653)",43.7,43.96,35.730000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=965979798)",43.65,43.96,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478102, nanosec=165998080)",43.6,44.07,35.730000000000004,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478102, nanosec=365991432)",43.550000000000004,44.04,35.75,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478102, nanosec=565915354)",43.54,43.96,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478102, nanosec=765923114)",43.550000000000004,44.03,35.75,35.550000000000004
