stamp,engine_oil_temperature,torque_wheels,driver_traction_aim_switch_fbk,driver_traction_range_switch_fbk
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=374591931)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=384330590)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=394195270)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=403966470)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=414366172)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=424658263)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=433890273)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=444009853)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=453876515)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=463855546)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=473851205)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=483849851)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=494813122)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=503866985)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=513840703)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=523838026)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=533827871)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=544061463)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=554256736)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=563882177)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=573866690)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=583820402)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=593904297)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=607321891)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=613884214)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=623967836)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=634260626)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=643952587)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=654412650)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=663907702)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=675173332)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=684034294)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=696847830)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=714042485)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=714042485)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=723845904)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=733993900)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=744471119)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=753868451)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=764055753)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=773868262)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=784231971)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=794116147)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=804012528)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=813865657)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=823826609)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=834070697)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=844048480)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=854015856)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=863947076)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=873872144)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=887603510)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=893903002)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=903973990)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=913860518)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=923897198)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=934280879)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=944450756)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=954603650)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=964790099)",47.0,-411.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=983842221)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=983842221)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=994050576)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=3857333)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=13847193)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=23951581)",47.0,-428.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=33850592)",47.0,-428.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=43929131)",47.0,-437.5,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=54284469)",47.0,-446.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=64287578)",47.0,-446.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=74241297)",47.0,-455.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=84540994)",47.0,-463.8,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=93871670)",47.0,-463.8,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=103930432)",47.0,-472.5,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=113974422)",47.0,-472.5,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=124298752)",47.0,-472.5,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=134770505)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=143852362)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=154027193)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=164036590)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=173875130)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=184026463)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=193900546)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=203955201)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=214021655)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=223852740)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=233856021)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=243892933)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=254325580)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=264839981)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=274763442)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=283856820)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=293842956)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=304757540)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=313898556)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=324003786)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=334322496)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=343848595)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=353953136)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=363824178)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=374481943)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=383924191)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=403870143)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=403870143)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=416481180)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=433848801)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=433848801)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=443900797)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=453889252)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=464727794)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=473842393)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=493907867)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=493907867)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=506426566)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=514509042)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=523879850)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=533924777)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=544789887)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=553974007)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=563913525)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=574055342)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=584007435)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=594215764)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=603844854)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=614074024)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=623984949)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=634020891)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=644359877)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=653890881)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=663828528)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=673981013)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=683921264)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=694821231)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=703881596)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=714358486)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=723842404)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=733879805)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=746531250)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=754588724)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=763859467)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=774302599)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=784429436)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=794481026)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=803852716)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=814515694)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=824410234)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=834867560)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=843892129)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=855305818)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=863898437)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=873918502)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=884575891)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=896027765)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=904054863)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=913959449)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=923825810)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=933992178)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=947047122)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=953958518)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=964080460)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=975267830)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=983889479)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=994331578)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=3941602)",47.0,-490.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=14637439)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=25382260)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=33918267)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=43880733)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=54108452)",47.0,-481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=64995720)",47.0,-472.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=73903607)",47.0,-472.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=92267148)",47.0,-472.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=93978812)",47.0,-463.8,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=103890114)",47.0,-463.8,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=123867245)",47.0,-455.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=123867245)",47.0,-455.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=134154812)",47.0,-455.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=143902596)",47.0,-446.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=153919867)",47.0,-446.3,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=163942196)",47.0,-437.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=174121298)",47.0,-437.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=184858146)",47.0,-437.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=194043638)",47.0,-428.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=203933582)",47.0,-428.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=214845265)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=223844250)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=233999070)",47.0,-420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=243901927)",47.0,-411.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=254481424)",47.0,-411.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=263964547)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=275236889)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=283844719)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=303859353)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=303859353)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=314002477)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=323886479)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=333902112)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=344312300)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=353901671)",47.0,-411.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=363964773)",47.0,-411.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=373838862)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=384088742)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=394000123)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=404014206)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=413918344)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=423912106)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=434745687)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=444008306)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=454381091)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=464176637)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=475753558)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=483930895)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=494300987)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=504127355)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=514365599)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=523951270)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=534026638)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=554004000)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=554004000)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=564018939)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=575049778)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=584758905)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=594107232)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=603999723)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=614045679)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=623924410)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=634508412)",47.0,-402.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=653874457)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=653874457)",47.0,-393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=663872256)",47.0,-385.0,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=674532244)",47.0,-376.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=684002767)",47.0,-358.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=695553869)",47.0,-341.20000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=704403244)",47.0,-323.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=713899217)",47.0,-297.5,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=724496808)",47.0,-271.2,0,0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=734777000)",47.0,-253.70000000000002,0,0
