stamp,motor_duty_cycle_cmd,motor_duty_cycle_fbk,motor_current_fbk,sbw_ecu_voltage,sbw_ecu_temp,sbw_error_code,sbw_motor_torque_estimate
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=541758289)",2.0,4.0,10.0,14.3,30.0,0,7.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=551741359)",8.0,7.0,9.0,14.3,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=561746621)",3.0,7.0,8.0,14.200000000000001,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=571760730)",4.0,3.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=581831077)",4.0,3.0,7.0,14.3,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=591829385)",9.0,8.0,6.0,14.3,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=601822918)",0.0,8.0,6.0,14.200000000000001,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=611957753)",15.0,14.0,5.0,14.4,30.0,0,2.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=622023388)",0.0,14.0,5.0,14.3,30.0,0,2.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=631844827)",7.0,6.0,4.0,14.200000000000001,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=642424285)",10.0,6.0,4.0,14.100000000000001,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=654488520)",1.0,0.0,3.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=661761091)",12.0,0.0,3.0,14.3,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=671768006)",6.0,5.0,3.0,14.200000000000001,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=682477831)",3.0,5.0,3.0,14.100000000000001,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=694410038)",7.0,6.0,3.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=701809611)",11.0,6.0,2.0,14.3,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=712158619)",7.0,6.0,2.0,14.3,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=721790280)",8.0,7.0,2.0,14.0,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=732822536)",8.0,7.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=741775103)",1.0,0.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=751762186)",8.0,7.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=761762846)",7.0,7.0,2.0,14.200000000000001,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=771766040)",7.0,6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=782727391)",12.0,11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=791792166)",2.0,1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=802152835)",13.0,13.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=814295689)",7.0,6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=821768233)",9.0,8.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=831809095)",9.0,8.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=841769300)",9.0,8.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=854372760)",4.0,3.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=861762606)",9.0,8.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=871796455)",8.0,7.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=891761447)",16.0,15.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=906407136)",14.0,13.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=911785206)",11.0,11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=922330810)",6.0,5.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=931766647)",16.0,15.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=942081950)",11.0,11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=951781644)",-1.0,0.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=961762819)",11.0,0.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=971769428)",9.0,8.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=981787659)",15.0,14.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=991756349)",10.0,9.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=1762040)",6.0,5.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=11767944)",16.0,15.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=21758399)",15.0,14.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=32920521)",7.0,6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=42003117)",12.0,11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=51903264)",6.0,5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=61789131)",11.0,11.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=72001535)",16.0,15.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=82780009)",11.0,11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=91772392)",15.0,14.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=101833169)",12.0,11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=111783549)",13.0,13.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=121756940)",13.0,13.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=131803069)",13.0,13.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=141758067)",13.0,13.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=151841809)",-14.0,0.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=161762154)",17.0,0.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=171748371)",2.0,1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=181773737)",14.0,13.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=191753235)",8.0,7.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=201780945)",9.0,8.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=211751161)",4.0,3.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=221754206)",-13.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=231753764)",2.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=241782010)",3.0,2.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=251775312)",3.0,2.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=261773773)",3.0,2.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=271749352)",8.0,7.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=281921208)",3.0,2.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=291799539)",-18.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=301754703)",-2.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=311768925)",-2.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=321754764)",-2.0,0.0,0.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=331761848)",-2.0,0.0,0.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=341779901)",-2.0,0.0,0.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=351775931)",-2.0,0.0,0.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=361771315)",-24.0,-22.0,0.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=371999382)",-3.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=382442471)",-12.0,-11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=391764724)",-2.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=402143563)",-3.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=411764330)",-6.0,-4.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=421748566)",-6.0,-4.0,0.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=433250810)",-6.0,-4.0,0.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=441764006)",-29.0,-28.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=452040634)",-7.0,-5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=461769119)",-7.0,-5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=471783378)",-1.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=482796067)",-10.0,-8.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=492042082)",-8.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=501783847)",-8.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=511747149)",-100.0,-99.0,1.0,14.200000000000001,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=521749211)",-11.0,-9.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=532593421)",-16.0,-14.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=541757157)",8.0,0.0,6.0,14.4,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=551822391)",-5.0,0.0,6.0,14.4,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=561751373)",-16.0,-14.0,5.0,14.4,30.0,0,2.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=572655805)",-100.0,-99.0,6.0,14.100000000000001,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=582595048)",-16.0,-14.0,11.0,14.4,30.0,0,8.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=592756156)",-15.0,-13.0,10.0,14.5,30.0,0,7.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=601787134)",-2.0,0.0,9.0,14.4,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=611787834)",-9.0,-7.0,8.0,14.4,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=621784643)",-16.0,-14.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=631783564)",-16.0,-14.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=645990803)",-100.0,-99.0,7.0,14.100000000000001,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=651787091)",-18.0,-16.0,12.0,14.4,30.0,0,9.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=661831130)",-13.0,-11.0,11.0,14.4,30.0,0,8.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=671794531)",5.0,0.0,10.0,14.4,30.0,0,7.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=681758028)",-7.0,0.0,9.0,14.5,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=692889996)",-13.0,-11.0,8.0,14.4,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=701794205)",-13.0,-11.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=712083391)",-100.0,-99.0,8.0,14.0,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=721789774)",-14.0,-13.0,13.0,14.4,30.0,0,10.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=731791016)",0.0,0.0,12.0,14.4,30.0,0,9.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=741788945)",8.0,7.0,11.0,14.4,30.0,0,8.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=751762292)",7.0,6.0,10.0,14.4,30.0,0,7.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=761786109)",-14.0,0.0,9.0,14.4,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=771787678)",-14.0,-13.0,8.0,14.4,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=781904593)",-100.0,-99.0,9.0,14.0,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=791780961)",-8.0,-6.0,13.0,14.4,30.0,0,10.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=801784751)",5.0,0.0,12.0,14.4,30.0,0,9.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=812030181)",17.0,16.0,11.0,14.4,30.0,0,8.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=822719949)",0.0,0.0,10.0,14.4,30.0,0,7.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=833231884)",-6.0,0.0,9.0,14.4,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=841849540)",-9.0,-7.0,8.0,14.4,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=851809954)",-13.0,-11.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=861786616)",-71.0,-70.0,7.0,14.200000000000001,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=871822421)",-7.0,-5.0,9.0,14.4,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=881791454)",1.0,-5.0,9.0,14.4,30.0,0,6.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=891782876)",15.0,0.0,8.0,14.4,30.0,0,5.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=901778681)",5.0,14.0,7.0,14.4,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=911787302)",-8.0,4.0,7.0,14.5,30.0,0,4.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=921780572)",-40.0,-6.0,6.0,14.4,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=941760406)",1.0,-5.0,6.0,14.5,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=951825421)",-2.0,0.0,6.0,14.4,30.0,0,3.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=961931057)",1.0,0.0,5.0,14.4,30.0,0,2.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=972773519)",-7.0,0.0,5.0,14.4,30.0,0,2.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991764833)",-21.0,-8.0,4.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991764833)",-21.0,-8.0,4.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=1877239)",-8.0,-20.0,4.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=11786582)",-5.0,-6.0,3.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=21939677)",-5.0,-3.0,3.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=31760802)",-8.0,-3.0,3.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=42254294)",-8.0,-6.0,3.0,14.4,30.0,0,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=51762023)",-8.0,-6.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=62880526)",-15.0,-6.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=71768748)",-13.0,-13.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=81768608)",0.0,-11.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=94102891)",-10.0,0.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=101858537)",-13.0,-8.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=111770877)",-9.0,-11.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=121775399)",-5.0,-7.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=131899648)",6.0,-3.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=141762271)",-13.0,5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=151780746)",-5.0,-11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=161764261)",-7.0,-3.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=171783703)",-1.0,-5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=186478909)",-11.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=191810182)",0.0,-9.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=201791061)",16.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=211791348)",-9.0,15.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=221790574)",0.0,-7.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=231786106)",-7.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=241784972)",-12.0,-5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=251785858)",-8.0,-11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=261806458)",0.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=271811595)",27.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=281790708)",-3.0,26.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=291804562)",-2.0,-1.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=301786988)",-8.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=312164633)",-9.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=321791356)",-6.0,-7.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=331787452)",-8.0,-4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=341783918)",34.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=351819793)",-3.0,33.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=361795300)",5.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=371795186)",-7.0,4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=382401579)",3.0,-5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=391911563)",-4.0,2.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=401785210)",-3.0,-2.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=412533296)",45.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=421786731)",-8.0,44.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=431823828)",5.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=461812519)",-1.0,-7.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=471791741)",-4.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=481803143)",45.0,-2.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=491808145)",-3.0,44.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=502386604)",5.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=511829034)",8.0,4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=521804828)",-8.0,7.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=533800750)",2.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=541831250)",-6.0,1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=551805586)",51.0,-4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=561879187)",3.0,51.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=571810502)",-2.0,2.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=581804133)",1.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=591822725)",-2.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=601804576)",-4.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=621817894)",40.0,-8.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=631848971)",-4.0,40.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=642498563)",9.0,-2.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=651843169)",-3.0,8.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=661806428)",2.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=671789295)",40.0,1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=681810041)",1.0,40.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=691832645)",-2.0,0.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=701807519)",-15.0,0.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=711843755)",-3.0,-13.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=721996704)",-8.0,-1.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=731840742)",31.0,-6.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=741791777)",5.0,31.0,2.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=751808931)",1.0,4.0,1.0,14.5,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=761912351)",-4.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=771791412)",5.0,-2.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=782257735)",-12.0,4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=792060566)",-7.0,-11.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=801783438)",35.0,-5.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=811842615)",5.0,4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=822182439)",-3.0,4.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=832010198)",1.0,-1.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=841846425)",32.0,0.0,1.0,14.4,30.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=851871535)",-5.0,0.0,1.0,14.4,30.0,0,0.0
