stamp,source_topic,battery_voltage,system_voltage,system_temperature,system_mode,system_ok,laser_ok,scanner_ok,receiver_ok,datapath_ok
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=71072184)",/luminar_right/status,13.38949203491211,0.0,22.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=71228434)",/luminar_left/status,13.313758850097656,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=71332766)",/luminar_front/status,13.10170841217041,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=71294262)",/luminar_right/status,13.646982192993164,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=71448491)",/luminar_left/status,13.253172874450684,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=71533168)",/luminar_front/status,13.086562156677246,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=71503048)",/luminar_right/status,13.540956497192383,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=71655782)",/luminar_left/status,13.23802661895752,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=71742092)",/luminar_front/status,13.207734107971191,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=71713748)",/luminar_right/status,13.737860679626465,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=71859465)",/luminar_left/status,13.298612594604492,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=71952782)",/luminar_front/status,13.116854667663574,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=71917050)",/luminar_right/status,13.646982192993164,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=72071467)",/luminar_left/status,13.207734107971191,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=72153343)",/luminar_front/status,13.162294387817383,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=72122600)",/luminar_right/status,13.571249008178711,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=72275692)",/luminar_left/status,13.10170841217041,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=72375131)",/luminar_front/status,13.132000923156738,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=72342905)",/luminar_right/status,13.525810241699219,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=72495899)",/luminar_left/status,13.328906059265137,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=72607998)",/luminar_front/status,13.10170841217041,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=72571680)",/luminar_right/status,13.662128448486328,0.0,22.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=72760014)",/luminar_left/status,13.10170841217041,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=72877978)",/luminar_front/status,12.995682716369629,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=72820305)",/luminar_right/status,13.61668872833252,0.0,22.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=72997255)",/luminar_left/status,13.132000923156738,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=73061714)",/luminar_right/status,13.540956497192383,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=73096380)",/luminar_front/status,13.071414947509766,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=73219286)",/luminar_left/status,13.177440643310547,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=73311592)",/luminar_front/status,13.056268692016602,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=73280686)",/luminar_right/status,13.631834983825684,0.0,22.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=73434963)",/luminar_left/status,13.23802661895752,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=73527137)",/luminar_front/status,13.162294387817383,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=73496884)",/luminar_right/status,13.631834983825684,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=73672891)",/luminar_left/status,13.23802661895752,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=73768502)",/luminar_front/status,13.086562156677246,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=73736873)",/luminar_right/status,13.646982192993164,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=73898310)",/luminar_left/status,13.23802661895752,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=74040584)",/luminar_front/status,13.147148132324219,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=73997645)",/luminar_right/status,13.646982192993164,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=74172609)",/luminar_left/status,13.23802661895752,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=74265698)",/luminar_front/status,13.162294387817383,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=74233535)",/luminar_right/status,13.61668872833252,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=74384198)",/luminar_left/status,13.268320083618164,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=74481625)",/luminar_front/status,13.147148132324219,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=74449251)",/luminar_right/status,13.692420959472656,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=74600595)",/luminar_left/status,13.253172874450684,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=74695246)",/luminar_front/status,13.147148132324219,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=74661324)",/luminar_right/status,13.646982192993164,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=74808773)",/luminar_left/status,13.283466339111328,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=74904910)",/luminar_front/status,13.147148132324219,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=74872821)",/luminar_right/status,13.601542472839355,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=75034043)",/luminar_left/status,13.268320083618164,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=75175450)",/luminar_front/status,13.132000923156738,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=75147037)",/luminar_right/status,13.571249008178711,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=75311886)",/luminar_left/status,13.268320083618164,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=75415233)",/luminar_front/status,13.116854667663574,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=75381602)",/luminar_right/status,13.662128448486328,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=75541557)",/luminar_left/status,13.313758850097656,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=75636152)",/luminar_front/status,13.147148132324219,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=75603914)",/luminar_right/status,13.692420959472656,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=75762156)",/luminar_left/status,13.253172874450684,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=75854477)",/luminar_front/status,13.162294387817383,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=75826999)",/luminar_right/status,13.677274703979492,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=75965343)",/luminar_left/status,13.253172874450684,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=76058844)",/luminar_front/status,13.132000923156738,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=76026543)",/luminar_right/status,13.646982192993164,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=76180267)",/luminar_left/status,13.283466339111328,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=76275444)",/luminar_front/status,13.162294387817383,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=76244099)",/luminar_right/status,13.646982192993164,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=76393405)",/luminar_left/status,13.298612594604492,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=76490077)",/luminar_front/status,13.147148132324219,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=76458199)",/luminar_right/status,13.61668872833252,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=76615720)",/luminar_left/status,13.283466339111328,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=76683696)",/luminar_right/status,13.677274703979492,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=76719624)",/luminar_front/status,13.132000923156738,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478303, nanosec=76848026)",/luminar_left/status,13.253172874450684,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478303, nanosec=76946151)",/luminar_front/status,13.177440643310547,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478303, nanosec=76911606)",/luminar_right/status,13.662128448486328,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478305, nanosec=77070275)",/luminar_left/status,13.222880363464355,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478305, nanosec=77164366)",/luminar_front/status,13.132000923156738,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478305, nanosec=77136430)",/luminar_right/status,13.662128448486328,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478307, nanosec=77286249)",/luminar_left/status,13.298612594604492,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478307, nanosec=77396493)",/luminar_front/status,13.132000923156738,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478307, nanosec=77358653)",/luminar_right/status,13.61668872833252,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478309, nanosec=77525981)",/luminar_left/status,13.283466339111328,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478309, nanosec=77617645)",/luminar_front/status,13.132000923156738,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478309, nanosec=77586794)",/luminar_right/status,13.646982192993164,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478311, nanosec=77738139)",/luminar_left/status,13.253172874450684,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478311, nanosec=77849306)",/luminar_front/status,13.056268692016602,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478311, nanosec=77811697)",/luminar_right/status,13.737860679626465,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478313, nanosec=77982574)",/luminar_left/status,13.298612594604492,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478313, nanosec=78071974)",/luminar_front/status,13.192586898803711,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478313, nanosec=78044223)",/luminar_right/status,13.631834983825684,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478315, nanosec=78182888)",/luminar_left/status,13.23802661895752,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478315, nanosec=78296670)",/luminar_front/status,13.192586898803711,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478315, nanosec=78260751)",/luminar_right/status,13.646982192993164,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478317, nanosec=78421706)",/luminar_left/status,13.222880363464355,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478317, nanosec=78514170)",/luminar_front/status,13.147148132324219,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478317, nanosec=78482412)",/luminar_right/status,13.61668872833252,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478319, nanosec=78631511)",/luminar_left/status,13.253172874450684,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478319, nanosec=78735101)",/luminar_front/status,13.207734107971191,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478319, nanosec=78700664)",/luminar_right/status,13.7227144241333,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478321, nanosec=79873598)",/luminar_left/status,13.268320083618164,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478321, nanosec=79996840)",/luminar_front/status,13.207734107971191,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478321, nanosec=79958064)",/luminar_right/status,13.677274703979492,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478323, nanosec=80131268)",/luminar_left/status,13.192586898803711,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478323, nanosec=80229791)",/luminar_front/status,13.147148132324219,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478323, nanosec=80198620)",/luminar_right/status,13.571249008178711,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478325, nanosec=80360977)",/luminar_left/status,13.253172874450684,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478325, nanosec=80467001)",/luminar_front/status,13.132000923156738,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478325, nanosec=80435730)",/luminar_right/status,13.646982192993164,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=80593741)",/luminar_left/status,13.162294387817383,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=80705894)",/luminar_front/status,13.162294387817383,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=80670818)",/luminar_right/status,13.646982192993164,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=80831379)",/luminar_left/status,13.298612594604492,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=80931889)",/luminar_front/status,13.192586898803711,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=80898601)",/luminar_right/status,13.692420959472656,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478331, nanosec=81056490)",/luminar_left/status,13.313758850097656,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478331, nanosec=81148582)",/luminar_front/status,13.192586898803711,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478331, nanosec=81117736)",/luminar_right/status,13.662128448486328,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478333, nanosec=81270254)",/luminar_left/status,13.268320083618164,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478333, nanosec=81377774)",/luminar_front/status,13.116854667663574,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478333, nanosec=81329399)",/luminar_right/status,13.646982192993164,0.0,23.875,2,True,True,True,True,True
