stamp,engine_oil_pressure,fuel_pressure,coolant_temperature,transmission_temperature,transmission_pressure
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=628915871)",587.7,520.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=648959649)",588.5,518.9,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=648959649)",588.5,518.9,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=658994801)",588.5,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=668971981)",588.5,516.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=678918012)",588.5,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=689905840)",588.5,519.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=698976730)",588.5,518.9,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=709041697)",588.5,519.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=719037047)",588.5,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=729845076)",588.5,517.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=738935422)",588.8000000000001,517.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=749003125)",588.8000000000001,519.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=759017027)",588.8000000000001,520.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=768907399)",588.8000000000001,520.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=779848296)",588.8000000000001,520.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=788981617)",588.8000000000001,518.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=799075298)",588.8000000000001,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=809255505)",588.8000000000001,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=819054494)",588.8000000000001,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=828972058)",588.8000000000001,517.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=838895296)",589.6,519.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=856061893)",589.6,518.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=859354871)",589.6,520.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=869353023)",589.6,519.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=882399977)",589.6,516.0,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=888831187)",589.6,517.5,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=899037305)",589.6,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=909357339)",589.6,518.9,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=923127031)",589.6,518.9,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=928988427)",589.6,520.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=938907624)",588.6,520.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=948975135)",588.6,520.4,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=958879938)",588.6,518.9,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=968895760)",588.6,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=978896999)",588.6,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477726, nanosec=988860189)",588.6,518.2,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=2589424)",588.6,521.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=8953222)",588.6,520.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=18971923)",588.6,520.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=28967954)",588.6,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=38964750)",588.1,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=49032836)",588.1,516.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=59356088)",588.1,517.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=69459964)",588.1,518.9,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=80342726)",588.1,522.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=88980122)",588.1,520.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=100130147)",588.1,520.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=108909150)",588.1,519.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=119831176)",588.1,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=128997830)",588.1,518.9,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=139116638)",586.6,521.2,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=149799453)",586.6,520.1,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=159130471)",586.6,520.1,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=168984973)",586.6,520.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=179821186)",586.6,517.8000000000001,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=188874357)",586.6,517.5,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=198990371)",586.6,517.8000000000001,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=209023086)",586.6,516.0,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=219163611)",586.6,516.0,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=229146683)",586.6,517.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=238874741)",586.9,518.9,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=258894753)",586.9,518.2,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=258894753)",586.9,518.2,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=269377296)",586.9,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=279414648)",586.9,518.9,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=289307411)",586.9,518.2,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=298893642)",586.9,520.1,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=308873797)",586.9,518.2,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=319209971)",586.9,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=329097372)",586.9,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=339508080)",587.5,518.6,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=348934905)",587.5,520.4,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=359055407)",587.5,520.8000000000001,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=368865055)",587.5,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=388881818)",587.5,518.2,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=388881818)",587.5,518.2,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=399333435)",587.5,517.8000000000001,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=409813237)",587.5,516.3000000000001,53.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=418997110)",587.5,516.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=431125446)",587.5,518.9,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=439091176)",588.1,518.6,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=449008687)",588.1,518.2,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=459189192)",588.1,518.2,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=468888220)",588.1,517.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=479098667)",588.1,518.2,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=488880814)",588.1,517.1,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=499269282)",588.1,517.5,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=509270459)",588.1,518.6,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=518995624)",588.1,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=528874868)",588.1,518.9,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=540613207)",585.9,519.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=548908695)",585.9,517.5,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=558890158)",585.9,518.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=568987913)",585.9,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=578848889)",585.9,519.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=588847619)",585.9,520.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=598947239)",585.9,517.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=609031969)",585.9,518.2,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=618913227)",585.9,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=628966591)",585.9,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=639020911)",586.7,521.9,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=649040467)",586.7,519.7,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=659198011)",586.7,518.9,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=669021877)",586.7,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=678972895)",586.7,520.1,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=689130258)",586.7,520.1,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=701047415)",586.7,521.9,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=708983659)",586.7,519.7,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=718919797)",586.7,519.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=729768991)",586.7,517.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=738884115)",587.7,517.1,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=748860193)",587.7,521.2,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=758875388)",587.7,519.7,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=769052088)",587.7,520.4,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=779860575)",587.7,520.1,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=791614385)",587.7,517.1,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=799072285)",587.7,518.9,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=809208937)",587.7,517.8000000000001,53.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=818945886)",587.7,517.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=829840755)",587.7,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=838974147)",586.1,519.7,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=849049593)",586.1,519.3000000000001,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=859014534)",586.1,519.3000000000001,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=868983402)",586.1,516.0,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=889115367)",586.1,518.9,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=899094977)",586.1,518.9,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=910401452)",586.1,519.7,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=918880145)",586.1,519.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=928927529)",586.1,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=939080533)",584.5,520.1,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=949020212)",584.5,517.5,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=962575154)",584.5,518.6,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=969017269)",584.5,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=978919803)",584.5,521.9,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=988883630)",584.5,520.4,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477727, nanosec=998896788)",584.5,517.8000000000001,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=8999921)",584.5,515.2,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=19208399)",584.5,515.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=29279041)",584.5,516.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=38918123)",585.0,517.1,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=49032234)",585.0,518.9,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=59012568)",585.0,519.3000000000001,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=68857643)",585.0,521.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=89021510)",585.0,516.3000000000001,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=99164751)",585.0,517.5,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=109354980)",585.0,517.1,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=128911623)",585.0,523.4,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=128911623)",585.0,523.4,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=142599176)",585.9,521.2,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=148967602)",585.9,520.4,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=159116385)",585.9,521.2,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=168953194)",585.9,516.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=179341117)",585.9,517.5,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=188987218)",585.9,520.1,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=199644937)",585.9,517.5,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=208922693)",585.9,518.2,53.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=218957901)",585.9,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=228916682)",585.9,520.1,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=239205834)",585.6,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=248862396)",585.6,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=258978171)",585.6,520.4,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=269754275)",585.6,519.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=278945916)",585.6,517.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=290573207)",585.6,520.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=299273625)",585.6,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=308935835)",585.6,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=318990864)",585.6,520.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=335389444)",585.6,517.5,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=338946653)",586.1,518.9,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=354691136)",586.1,517.1,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=360181306)",586.1,515.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=368936631)",586.1,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=378945292)",586.1,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=390151810)",586.1,520.4,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=399264561)",586.1,518.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=408928578)",586.1,516.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=423257946)",586.1,516.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=429314012)",586.1,515.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=438934482)",586.9,513.0,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=448973063)",586.9,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=468901821)",586.9,514.5,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=479108492)",586.9,513.4,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=488928019)",586.9,513.4,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=499664693)",586.9,514.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=509189792)",586.9,515.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=519768104)",586.9,515.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=528913060)",586.9,516.3000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=539122579)",588.0,515.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=549170189)",588.0,515.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=558848211)",588.0,516.3000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=569027644)",588.0,516.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=578943434)",588.0,517.5,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=588931871)",588.0,516.7,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=599010169)",588.0,514.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=609311489)",588.0,515.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=619301350)",588.0,515.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=629873787)",588.0,518.2,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=639387652)",587.7,518.2,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=648946523)",587.7,517.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=659832616)",587.7,517.5,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=669143177)",587.7,516.7,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=682786269)",587.7,514.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=689931309)",587.7,518.2,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=699042897)",587.7,517.8000000000001,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=709944525)",587.7,518.6,53.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=719858872)",587.7,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=729009003)",587.7,518.6,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=739293835)",585.9,517.1,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=749002116)",585.9,516.0,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=758983368)",585.9,515.6,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=768911892)",585.9,517.8000000000001,53.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=779873961)",585.9,520.8000000000001,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=789276149)",585.9,518.9,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=799818003)",585.9,519.7,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=808954482)",585.9,519.7,53.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477728, nanosec=819105849)",585.9,517.8000000000001,53.0,0.0,3276.0
