stamp,f_brk_pos_cmd,f_brk_pos_fbk,r_brk_pos_cmd,r_brk_pos_fbk
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=942100717)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=951797890)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=961791486)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=971796983)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=981805828)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=991778915)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=1788532)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=11792802)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=21780066)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=32939768)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=42022912)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=51922214)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=61807464)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=72019100)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=82800519)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=91799139)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=101865144)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=111813277)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=121780512)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=131822238)",7500.0,2401.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=141781389)",7500.0,2401.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=151866099)",7500.0,2401.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=161785724)",7500.0,2401.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=171769821)",7500.0,2401.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=181799635)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=191775547)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=201800552)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=211771867)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=221777357)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=231775012)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=241805667)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=251805579)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=261793348)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=271770182)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=281947180)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=291819233)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=301775643)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=311794846)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=321776729)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=331787156)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=341797795)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=351795158)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=361790858)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=372027065)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=382459716)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=391791086)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=402166972)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=411787597)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=421789860)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=433292296)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=441787181)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=452064407)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=461795224)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=471802784)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=482813203)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=492060724)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=501803302)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=511768456)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=521769207)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=532609815)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=541779153)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=551844996)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=561772797)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=572672822)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=582622138)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=592783288)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=601807732)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=611821663)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=621803356)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=631828327)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=646008216)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=651807319)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=661858086)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=671814074)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=681781078)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=692909680)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=701812114)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=712101861)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=721808187)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=731809748)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=741806896)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=751785154)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=761805816)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=771807304)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=781923511)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=791806764)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=801802839)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=812048929)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=822739023)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=833251386)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=841933595)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=851850586)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=861802982)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=871853076)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=881809109)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=891801555)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=901921143)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=911805483)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=921893179)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=941871428)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=951857467)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=961957278)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=972791202)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991789892)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991789892)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=1901491)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=11804917)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=21966862)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=31785184)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=42272695)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=51786022)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=62899615)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=71786490)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=81787412)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=94141109)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=101876804)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=111792812)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=121794418)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=131917636)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=141780086)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=151797976)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=161790601)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=171800550)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=186511410)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=191837189)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=201807800)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=211809561)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=221808756)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=231805771)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=241804254)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=251805168)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=261822650)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=271828801)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=281808250)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=291823962)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=301806131)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=312182322)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=321811098)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=331806821)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=341801557)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=351842684)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=361814814)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=371812235)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=382427739)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=391931221)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=401804247)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=412553221)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=421805097)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=431862842)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=461839394)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=471818764)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=481827346)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=491835740)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=502414476)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=511857400)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=521833876)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=533833872)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=541863951)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=551838009)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=561901353)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=571841233)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=581834926)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=591851495)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=601836808)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=621850697)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=631876864)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=642531755)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=651876901)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=661835102)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=671806626)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=681827516)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=691859090)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=701869386)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=711873790)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=722013710)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=731868850)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=741818452)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=751863627)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=761938895)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=771816981)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=782278456)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=792083159)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=801806031)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=811869928)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=822204235)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=832034310)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=841875965)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=851899617)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=861922056)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=871876941)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=881855154)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=891832790)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=901827569)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=911809535)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=921811025)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=932289253)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=943034935)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=951886722)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=962449466)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=971855907)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=981830092)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=991950945)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=1840796)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=11817719)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=21863928)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=31927247)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=41862774)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=51835056)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=61928613)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=71868437)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=82068594)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=91853886)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=101803615)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=111832375)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=121814222)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=131887909)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=142357249)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=151843761)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=161842835)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=171862096)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=181841611)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=191857324)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=201859394)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=211990259)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=222477509)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=231804507)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=251828029)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=261827895)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=271844742)",7500.0,2400.0,7500.0,2400.0
